"gene.GeneID","Ensembl.Gene.ID","blah","gene.Chr","gene.Start","gene.End","gene.Strand","gene.Length","sample.group","sample.lib.size","sample.norm.factors","counts","rpkm"
390197,"ENSG00000254466",19653,120,19734,19734,89,936,1,19420249,1,0,0
390199,"ENSG00000172742",19654,120,19741,19741,89,945,1,19420249,1,0,0
390201,"ENSG00000172289",19655,120,19759,19759,1,930,1,19420249,1,0,0
390205,"ENSG00000204950",19656,120,19966,19963,89,2219,1,19420249,1,0,0
390212,"ENSG00000175514",19657,120,21002,21001,1,1429,1,19420249,1,0,0
390213,"ENSG00000231793",19658,124,21041,21038,5,434,1,19420249,1,15,1.779699734
390231,"ENSG00000214414",19660,125,24316,24314,94,1353,1,19420249,1,0,0
390243,"ENSG00000183560",19661,123,24923,24918,92,732,1,19420249,1,0,0
390245,"ENSG00000235268",19662,120,25001,24997,89,2339,1,19420249,1,0,0
390259,"ENSG00000188909",19663,122,3009,3005,3,702,1,19420249,1,0,0
390260,"ENSG00000221931",19664,120,3089,3087,1,939,1,19420249,1,0,0
390261,"ENSG00000196099",19665,120,3096,3094,1,942,1,19420249,1,0,0
390264,"ENSG00000254737",19666,120,3121,3119,89,936,1,19420249,1,0,0
390265,"ENSG00000182634",19667,120,3125,3123,1,936,1,19420249,1,0,0
390271,"ENSG00000196661",19668,120,3165,3163,1,942,1,19420249,1,0,0
390275,"ENSG00000196119",19669,120,3184,3179,89,981,1,19420249,1,14,0.734859367
390321,"ENSG00000205330",19670,168,18906,18905,89,939,1,19420249,1,0,0
390323,"ENSG00000187857",19671,168,18918,18917,89,939,1,19420249,1,0,0
390326,"ENSG00000185821",19672,168,18931,18930,89,939,1,19420249,1,0,0
390327,"ENSG00000184954",19673,168,18944,18943,1,939,1,19420249,1,0,0
390429,"ENSG00000176294",19675,266,9072,9068,89,924,1,19420249,1,0,0
390431,"ENSG00000165762",19676,266,9104,9101,89,945,1,19420249,1,0,0
390433,"ENSG00000176253",19677,266,9184,9180,1,915,1,19420249,1,0,0
390436,"ENSG00000176230",19678,266,9223,9220,89,1032,1,19420249,1,0,0
390437,"ENSG00000184394",19679,266,9226,9224,89,927,1,19420249,1,0,0
390439,"ENSG00000196832",19680,266,9248,9246,89,1038,1,19420249,1,0,0
390442,"ENSG00000176198",19681,266,9277,9274,89,975,1,19420249,1,0,0
390443,"ENSG00000188655",19682,270,9405,9403,5,1247,1,19420249,1,0,0
390445,"ENSG00000169327",19683,266,9621,9618,1,1089,1,19420249,1,0,0
390502,"ENSG00000274821",19684,267,25012,25008,2,1038,1,19420249,1,0,0
390502,"ENSG00000258597",19684,267,25012,25008,2,1038,1,19420249,1,0,0
390535,"ENSG00000181984",19685,329,10497,10495,106,5269,1,19420249,1,10,0.097727549
390538,"ENSG00000274102",19686,312,9946,9944,89,1084,1,19420249,1,0,0
390539,"ENSG00000279445",19687,312,9965,9964,89,937,1,19420249,1,0,0
390539,"ENSG00000274846",19687,312,9965,9964,89,937,1,19420249,1,0,0
390539,"ENSG00000276872",19687,312,9965,9964,89,937,1,19420249,1,0,0
390561,"ENSG00000259845",19688,324,12634,12632,101,1894,1,19420249,1,69,1.875920037
390594,"ENSG00000234438",19689,312,20665,20662,89,3123,1,19420249,1,2,0.032976398
390595,"ENSG00000246922",19690,316,20670,20668,5,1383,1,19420249,1,0,0
390598,"ENSG00000188779",19691,321,21167,21164,98,2766,1,19420249,1,5,0.093081427
390616,"ENSG00000235711",19692,313,23265,23262,90,5424,1,19420249,1,0,0
390637,"ENSG00000183208",19693,315,24554,24551,92,1351,1,19420249,1,44,1.677036572
390648,"ENSG00000184140",19695,312,525,524,89,939,1,19420249,1,0,0
390649,"ENSG00000182854",19696,312,526,525,89,939,1,19420249,1,0,0
390664,"ENSG00000184471",19698,366,2016,2049,5,3406,1,19420249,1,0,0
390667,"ENSG00000251692",19699,364,6302,6314,3,1422,1,19420249,1,0,0
390705,"ENSG00000261127",19700,362,12990,12987,1,435,1,19420249,1,0,0
390748,"ENSG00000205022",19703,368,24232,24229,7,870,1,19420249,1,31,1.834795419
390756,"ENSG00000279517",19704,410,12954,12953,89,1202,1,19420249,1,0,0
390790,"ENSG00000141748",19706,415,14159,14156,6,941,1,19420249,1,0,0
390792,"ENSG00000262164",19708,416,14600,14596,7,1696,1,19420249,1,0,0
390792,"ENSG00000196859",19708,416,14600,14596,7,1696,1,19420249,1,0,0
390858,"ENSG00000224367",19709,468,19172,19171,93,531,1,19420249,1,0,0
390874,"ENSG00000205922",19710,504,7733,7737,90,1485,1,19420249,1,1,0.034675182
390882,"ENSG00000170923",19711,503,24706,24703,1,1038,1,19420249,1,0,0
390883,"ENSG00000170920",19712,503,24730,24726,1,939,1,19420249,1,0,0
390892,"ENSG00000127515",19713,503,5788,5785,1,930,1,19420249,1,0,0
390916,"ENSG00000213965",19714,505,13224,13224,91,2967,1,19420249,1,151,2.620623354
390927,"ENSG00000188227",19715,510,14315,14314,96,7121,1,19420249,1,0,0
390928,"ENSG00000183760",19716,515,14731,14729,101,2962,1,19420249,1,0,0
390940,"ENSG00000234465",19718,509,15886,15885,95,959,1,19420249,1,8,0.429552831
390980,"ENSG00000204524",19720,506,19435,19435,92,10126,1,19420249,1,13,0.066107485
390992,"ENSG00000173673",19721,4,20279,20278,92,697,1,19420249,1,0,0
390999,"ENSG00000116726",19722,3,3565,3561,91,1786,1,19420249,1,0,0
391002,"ENSG00000182330",19724,4,4253,4250,4,1844,1,19420249,1,0,0
391002,"ENSG00000278021",19724,4,4253,4250,4,1844,1,19420249,1,0,0
391003,"ENSG00000279804",19725,3,4355,4353,3,2123,1,19420249,1,0,0
391004,"ENSG00000204479",19726,3,4588,4584,91,1557,1,19420249,1,0,0
391013,"ENSG00000187980",19727,3,9182,9178,3,453,1,19420249,1,2,0.227340599
391037,"ENSG00000242267",19728,10,17174,17169,10,1511,1,19420249,1,0,0
391051,"ENSG00000240520",19729,9,23786,23783,9,1551,1,19420249,1,0,0
391059,"ENSG00000156869",19730,17,49,50,17,2678,1,19420249,1,494,9.498643371
391104,"ENSG00000189030",19731,1,6581,6579,1,1014,1,19420249,1,0,0
391107,"ENSG00000180708",19732,1,6756,6750,1,939,1,19420249,1,0,0
391109,"ENSG00000173285",19733,1,6761,6755,89,942,1,19420249,1,0,0
391112,"ENSG00000197532",19734,1,6768,6762,1,978,1,19420249,1,0,0
391114,"ENSG00000203757",19735,1,6785,6781,1,948,1,19420249,1,0,0
391123,"ENSG00000243284",19736,7,6872,6869,7,1818,1,19420249,1,0,0
391189,"ENSG00000197591",19738,1,11015,11013,1,969,1,19420249,1,0,0
391190,"ENSG00000279263",19739,1,11027,11025,89,939,1,19420249,1,0,0
391190,"ENSG00000196936",19739,1,11027,11025,89,939,1,19420249,1,0,0
391191,"ENSG00000187080",19740,1,11028,11026,89,1008,1,19420249,1,0,0
391192,"ENSG00000198128",19741,1,11032,11030,89,939,1,19420249,1,0,0
391194,"ENSG00000198601",19742,1,11038,11036,89,1044,1,19420249,1,0,0
391195,"ENSG00000177212",19743,1,11044,11042,1,963,1,19420249,1,0,0
391196,"ENSG00000177186",19744,1,11046,11044,1,939,1,19420249,1,0,0
391211,"ENSG00000188558",19745,1,11058,11055,89,951,1,19420249,1,0,0
391253,"ENSG00000149651",19747,619,15971,15970,91,380,1,19420249,1,0,0
391267,"ENSG00000215559",19749,662,6244,6242,6,1095,1,19420249,1,8,0.376201977
391322,"ENSG00000277507",19750,697,10864,10862,90,563,1,19420249,1,28,2.560913105
391356,"ENSG00000184924",19752,552,11098,11095,2,572,1,19420249,1,218,19.62481949
391365,"ENSG00000138068",19753,557,14175,14173,7,934,1,19420249,1,0,0
391475,"ENSG00000232125",19755,562,9300,9298,12,2051,1,19420249,1,0,0
391518,"ENSG00000236380",19756,731,9555,9552,89,983,1,19420249,1,0,0
391622,"ENSG00000205946",19757,786,24886,24883,89,1197,1,19420249,1,0,0
391627,"ENSG00000251694",19758,786,24873,24869,89,1593,1,19420249,1,0,0
391712,"ENSG00000183439",19760,790,7202,7202,5,1580,1,19420249,1,3,0.097770846
391723,"ENSG00000187821",19762,789,8344,8343,92,984,1,19420249,1,0,0
392138,"ENSG00000221933",19766,935,5269,5266,89,933,1,19420249,1,0,0
392196,"ENSG00000254923",19767,984,2672,2670,1,1438,1,19420249,1,0,0
392255,"ENSG00000156466",19770,985,25312,25308,2,3701,1,19420249,1,0,0
392307,"ENSG00000204930",19773,1042,13808,13805,7,2946,1,19420249,1,0,0
392309,"ENSG00000168828",19774,1036,13820,13818,1,939,1,19420249,1,0,0
392360,"ENSG00000188029",19775,1040,24499,24495,93,657,1,19420249,1,2,0.156750824
392364,"ENSG00000275756",19776,1038,24509,24507,3,1560,1,19420249,1,2,0.066016212
392376,"ENSG00000276119",19777,1036,1221,1220,1,957,1,19420249,1,0,0
392390,"ENSG00000171459",19778,1036,3296,3293,89,936,1,19420249,1,0,0
392391,"ENSG00000148215",19779,1036,3299,3297,89,963,1,19420249,1,0,0
392392,"ENSG00000165204",19780,1036,3301,3298,89,951,1,19420249,1,0,0
392399,"ENSG00000148386",19781,1042,4687,4682,95,531,1,19420249,1,0,0
392459,"ENSG00000187893",19782,1094,16882,16878,92,1897,1,19420249,1,1,0.027144252
392465,"ENSG00000171433",19783,1094,17189,17183,92,737,1,19420249,1,3,0.209603714
392509,"ENSG00000174225",19785,1099,61,61,97,1537,1,19420249,1,0,0
392617,"ENSG00000225968",19786,936,7703,7703,90,3742,1,19420249,1,10,0.137607284
392636,"ENSG00000187546",19787,947,6157,6154,13,2475,1,19420249,1,0,0
392862,"ENSG00000215045",19789,956,20663,20664,22,4632,1,19420249,1,1,0.01111672
393046,"ENSG00000221836",19790,935,5266,5261,89,936,1,19420249,1,0,0
394263,"ENSG00000204544",19793,882,12601,12595,91,3656,1,19420249,1,0,0
394263,"ENSG00000206463",19793,882,12601,12595,91,3656,1,19420249,1,0,0
394263,"ENSG00000223590",19793,882,12601,12595,91,3656,1,19420249,1,0,0
399473,"ENSG00000188766",19794,508,14550,14545,94,1439,1,19420249,1,2,0.071567263
399473,"ENSG00000267473",19794,508,14550,14545,94,1439,1,19420249,1,2,0.071567263
399474,"ENSG00000253304",19795,3,12164,12162,3,2616,1,19420249,1,2,0.039367466
399512,"ENSG00000125434",19796,415,23544,23544,6,2785,1,19420249,1,41,0.758060492
399664,"ENSG00000181588",19797,504,6513,6532,2,2850,1,19420249,1,84,1.517677977
399665,"ENSG00000167106",19798,1046,3853,3849,11,4336,1,19420249,1,231,2.743265946
399668,"ENSG00000178947",19799,1092,4343,4340,90,3456,1,19420249,1,6,0.089396954
399669,"ENSG00000213801",19800,504,18378,18376,2,2334,1,19420249,1,66,1.456090237
399670,"ENSG00000231322",19801,940,23068,23061,94,1795,1,19420249,1,0,0
399671,"ENSG00000187105",19802,282,22250,22248,17,3469,1,19420249,1,2,0.029687314
399687,"ENSG00000196535",19803,450,11709,11708,42,7583,1,19420249,1,5166,35.07991657
399694,"ENSG00000185634",19804,323,17333,17329,12,4556,1,19420249,1,6,0.067812966
399697,"ENSG00000233932",19805,313,17142,17139,90,2695,1,19420249,1,0,0
399706,"ENSG00000229205",19806,73,2774,2771,91,2434,1,19420249,1,470,9.943115633
399716,"ENSG00000212743",19807,71,20388,20389,89,549,1,19420249,1,0,0
399717,"ENSG00000197308",19808,72,23450,23448,2,2255,1,19420249,1,0,0
399717,"ENSG00000243350",19808,72,23450,23448,2,2255,1,19420249,1,0,0
399726,"ENSG00000204682",19809,72,9672,9670,2,1989,1,19420249,1,33,0.854327454
399761,"ENSG00000204177",19812,79,17273,17271,9,4235,1,19420249,1,22,0.267494263
399814,"ENSG00000183559",19814,73,3189,3186,3,1064,1,19420249,1,0,0
399818,"ENSG00000203791",19816,77,3402,3399,7,2579,1,19420249,1,314,6.269364378
399821,"ENSG00000224023",19817,75,3467,3463,5,2527,1,19420249,1,1,0.020376987
399823,"ENSG00000186766",19818,72,3726,3722,90,3178,1,19420249,1,0,0
399827,"ENSG00000189275",19819,75,4211,4207,5,3384,1,19420249,1,0,0
399829,"ENSG00000240707",19820,73,4360,4357,91,5397,1,19420249,1,0,0
399844,"ENSG00000206082",19822,505,8809,8990,3,4874,1,19420249,1,61,0.644450428
399876,"ENSG00000254622",19823,123,8717,8715,4,1369,1,19420249,1,0,0
399881,"ENSG00000251557",19824,121,15654,15653,2,1882,1,19420249,1,8,0.218884785
399886,"ENSG00000255267",19825,124,16246,16244,93,2597,1,19420249,1,0,0
399888,"ENSG00000196666",19826,122,16899,16893,91,1403,1,19420249,1,3,0.110105443
399909,"ENSG00000197136",19827,154,20669,20667,123,6566,1,19420249,1,1627,12.75944783
399939,"ENSG00000233802",19828,125,24358,24356,6,1474,1,19420249,1,0,0
399939,"ENSG00000223417",19828,125,24358,24356,6,1474,1,19420249,1,0,0
399940,"ENSG00000204455",19829,127,24369,24366,8,1620,1,19420249,1,0,0
399947,"ENSG00000185742",19830,121,1404,1401,90,5937,1,19420249,1,0,0
399948,"ENSG00000196167",19831,121,1657,1654,2,5499,1,19420249,1,0,0
399949,"ENSG00000183644",19832,126,1687,1684,95,795,1,19420249,1,0,0
399967,"ENSG00000196844",19834,123,3311,3308,4,1640,1,19420249,1,1,0.031397955
399968,"ENSG00000237353",19835,122,3321,3318,91,1986,1,19420249,1,0,0
399979,"ENSG00000120451",19837,130,3861,3857,11,6078,1,19420249,1,1287,10.90342793
400027,"ENSG00000273015",19838,168,16470,16467,1,2202,1,19420249,1,207,4.840589304
400043,"ENSG00000250742",19839,169,18628,18622,90,1396,1,19420249,1,0,0
400046,"ENSG00000255693",19840,170,20639,20637,91,3166,1,19420249,1,0,0
400058,"ENSG00000258128",19841,168,24142,24140,1,1827,1,19420249,1,152,4.284007738
400073,"ENSG00000174456",19842,172,1562,1560,5,1946,1,19420249,1,131,3.46636001
400084,"ENSG00000249267",19843,173,3401,3397,6,2082,1,19420249,1,0,0
400087,"ENSG00000256597",19844,170,3568,3563,91,2020,1,19420249,1,1,0.025491409
400120,"ENSG00000180440",19847,223,14144,14142,90,3207,1,19420249,1,0,0
400123,"ENSG00000278772",19848,227,15005,15002,6,2551,1,19420249,1,0,0
400165,"ENSG00000197595",19849,224,1934,1933,91,2241,1,19420249,1,0,0
400221,"ENSG00000232774",19850,268,20100,20099,91,1312,1,19420249,1,0,0
400224,"ENSG00000175985",19852,278,21455,21452,101,1812,1,19420249,1,0,0
400236,"ENSG00000258920",19853,267,24407,24405,90,1077,1,19420249,1,0,0
400238,"ENSG00000233208",19854,269,24565,24562,92,709,1,19420249,1,0,0
400242,"ENSG00000235706",19855,269,25122,25119,92,803,1,19420249,1,1,0.064125337
400258,"ENSG00000274126",19856,270,876,874,93,1847,1,19420249,1,2,0.055758144
400258,"ENSG00000184601",19856,270,876,874,93,1847,1,19420249,1,2,0.055758144
400359,"ENSG00000175779",19858,313,14573,14568,90,2043,1,19420249,1,0,0
400360,"ENSG00000175746",19859,313,14725,14723,90,3080,1,19420249,1,0,0
400410,"ENSG00000180953",19860,315,23367,23365,4,1295,1,19420249,1,24,0.954303857
400451,"ENSG00000185442",19861,314,24801,24798,3,2630,1,19420249,1,18,0.352421149
400454,"ENSG00000280076",19862,312,24890,24886,89,1983,1,19420249,1,0,0
400456,"ENSG00000248441",19863,315,25148,25145,4,1380,1,19420249,1,0,0
400499,"ENSG00000188897",19865,397,2156,2154,37,6054,1,19420249,1,20,0.170111152
400500,"ENSG00000262117",19866,365,2590,2586,4,1314,1,19420249,1,0,0
400506,"ENSG00000103550",19867,366,8817,8814,5,1950,1,19420249,1,1747,46.1321292
400511,"ENSG00000224310",19870,364,10956,10954,3,2907,1,19420249,1,0,0
400512,"ENSG00000245888",19871,365,11674,11673,92,565,1,19420249,1,1,0.091137426
400533,"ENSG00000261122",19872,364,13622,13619,91,1598,1,19420249,1,0,0
400548,"ENSG00000278214",19874,364,23819,23817,91,2005,1,19420249,1,0,0
400550,"ENSG00000268388",19875,368,23981,23979,7,5571,1,19420249,1,0,0
400553,"ENSG00000205037",19876,363,24138,24136,2,3468,1,19420249,1,0,0
400566,"ENSG00000187624",19877,411,11345,11353,90,1839,1,19420249,1,3,0.084001053
400569,"ENSG00000161920",19878,412,16520,16515,91,836,1,19420249,1,204,12.56519104
400578,"ENSG00000214856",19880,414,7275,7275,5,1575,1,19420249,1,1,0.032693743
400581,"ENSG00000189152",19881,413,8518,8516,92,967,1,19420249,1,1,0.053249892
400591,"ENSG00000197322",19883,411,13144,13145,2,3997,1,19420249,1,0,0
400604,"ENSG00000229980",19884,411,17279,17276,90,1571,1,19420249,1,8,0.262215891
400617,"ENSG00000267365",19885,410,21173,21171,1,2442,1,19420249,1,0,0
400618,"ENSG00000234899",19886,416,21475,21472,7,3033,1,19420249,1,0,0
400619,"ENSG00000227036",19887,414,21600,21598,5,2265,1,19420249,1,0,0
400624,"ENSG00000204283",19888,411,22717,22714,2,4704,1,19420249,1,0,0
400629,"ENSG00000182459",19889,411,23382,23380,90,1936,1,19420249,1,45,1.196884842
400643,"ENSG00000265933",19890,470,21347,21344,7,1751,1,19420249,1,128,3.764168271
400654,"ENSG00000266952",19891,466,20070,20068,3,2408,1,19420249,1,0,0
400655,"ENSG00000263711",19892,469,21643,21641,6,2654,1,19420249,1,295,5.723560838
400657,"ENSG00000264247",19893,465,21932,21929,2,3474,1,19420249,1,82,1.21542802
400658,"ENSG00000275763",19894,465,22316,22313,90,2077,1,19420249,1,0,0
400660,"ENSG00000266256",19895,465,22345,22341,90,3510,1,19420249,1,0,0
400661,"ENSG00000276397",19896,465,22362,22359,90,2337,1,19420249,1,0,0
400668,"ENSG00000185198",19897,507,21224,21228,5,1053,1,19420249,1,34,1.662630533
400673,"ENSG00000187650",19898,504,19708,19707,90,1670,1,19420249,1,17,0.524176632
400680,"ENSG00000268658",19899,513,9629,9626,99,3760,1,19420249,1,2,0.027389705
400685,"ENSG00000267767",19901,508,13688,13686,6,2080,1,19420249,1,8,0.198048637
400696,"ENSG00000226025",19903,510,14875,14873,96,1130,1,19420249,1,0,0
400710,"ENSG00000204666",19905,505,17757,17755,91,1436,1,19420249,1,0,0
400713,"ENSG00000221923",19906,506,18275,18273,92,2264,1,19420249,1,3,0.068232304
400720,"ENSG00000197128",19907,507,19490,19492,5,5419,1,19420249,1,12,0.114026896
400728,"ENSG00000177757",19908,2,22595,22605,90,1925,1,19420249,1,1,0.026749426
400735,"ENSG00000243073",19909,4,3711,3704,4,1840,1,19420249,1,0,0
400736,"ENSG00000274107",19910,4,4338,4336,4,2164,1,19420249,1,1,0.023795123
400736,"ENSG00000116721",19910,4,4338,4336,4,2164,1,19420249,1,1,0.023795123
400736,"ENSG00000204481",19910,4,4338,4336,4,2164,1,19420249,1,1,0.023795123
400743,"ENSG00000204362",19911,1,7724,7724,89,573,1,19420249,1,0,0
400745,"ENSG00000189410",19912,10,9415,9413,10,3834,1,19420249,1,0,0
400746,"ENSG00000184454",19913,3,11081,11077,91,3902,1,19420249,1,0,0
400757,"ENSG00000203963",19915,7,21069,21068,7,2143,1,19420249,1,0,0
400759,"ENSG00000225492",19916,5,24404,24401,93,1234,1,19420249,1,1,0.041728238
400761,"ENSG00000231999",19917,3,24451,24449,3,789,1,19420249,1,2,0.130526351
400765,"ENSG00000225206",19918,1,25463,25461,1,2303,1,19420249,1,0,0
400768,"ENSG00000224698",19919,2,1368,1367,90,2624,1,19420249,1,97,1.903501001
400768,"ENSG00000238122",19919,2,1368,1367,90,2624,1,19420249,1,97,1.903501001
400793,"ENSG00000239887",19920,3,7068,7065,91,4252,1,19420249,1,48,0.581290449
400794,"ENSG00000237463",19921,7,7181,7180,7,1752,1,19420249,1,0,0
400797,"ENSG00000188585",19922,1,7929,7926,1,702,1,19420249,1,0,0
400798,"ENSG00000213057",19923,3,7935,7934,91,2577,1,19420249,1,0,0
400804,"ENSG00000234754",19924,2,9870,9867,2,4492,1,19420249,1,0,0
400818,"ENSG00000269713",19925,22,5346,5343,110,3200,1,19420249,1,112,1.802242597
400823,"ENSG00000197520",19926,6,9908,9905,94,1345,1,19420249,1,0,0
400830,"ENSG00000186458",19927,618,10648,10651,90,2121,1,19420249,1,0,0
400831,"ENSG00000215595",19928,618,2488,2486,90,1604,1,19420249,1,1,0.032102647
400850,"ENSG00000130703",19930,619,19901,19899,91,3210,1,19420249,1,1,0.016041323
400866,"ENSG00000223806",19932,665,14860,14858,9,1103,1,19420249,1,0,0
400867,"ENSG00000205622",19933,660,14896,14893,4,3823,1,19420249,1,0,0
400870,"ENSG00000225637",19934,657,16098,16094,89,577,1,19420249,1,0,0
400891,"ENSG00000187905",19936,706,9540,9536,99,5139,1,19420249,1,3,0.030059922
400916,"ENSG00000250479",19937,699,10752,10747,4,682,1,19420249,1,373,28.16240003
400916,"ENSG00000273607",19937,699,10752,10747,4,682,1,19420249,1,373,28.16240003
400931,"ENSG00000197182",19939,701,16559,16555,94,4717,1,19420249,1,6,0.065498383
400932,"ENSG00000205634",19940,701,17003,16998,6,4185,1,19420249,1,3,0.036912291
400935,"ENSG00000188263",19941,710,17728,17726,15,3635,1,19420249,1,5,0.070828949
400940,"ENSG00000232044",19942,553,19956,19954,91,3463,1,19420249,1,0,0
400941,"ENSG00000205837",19943,556,21250,21249,6,2129,1,19420249,1,1,0.024186306
400946,"ENSG00000228784",19944,560,8939,8936,98,3015,1,19420249,1,3,0.051236463
400950,"ENSG00000205086",19945,554,15330,15327,4,3721,1,19420249,1,0,0
400952,"ENSG00000205054",19946,556,16251,16248,6,1098,1,19420249,1,3,0.140690289
400954,"ENSG00000214595",19947,591,18716,18713,129,7853,1,19420249,1,15,0.098356002
400957,"ENSG00000228414",19949,553,19934,19932,3,1705,1,19420249,1,0,0
400960,"ENSG00000179818",19950,561,21501,21498,11,2386,1,19420249,1,53,1.143801433
400961,"ENSG00000124374",19951,554,21765,21762,4,6300,1,19420249,1,34,0.277896818
400966,"ENSG00000187627",19952,573,24046,24044,111,6692,1,19420249,1,53,0.407816829
400966,"ENSG00000185304",19952,573,24046,24044,111,6692,1,19420249,1,53,0.407816829
400986,"ENSG00000174501",19953,611,25242,25240,73,6525,1,19420249,1,222,1.751933691
400997,"ENSG00000204581",19954,553,1760,1758,3,3030,1,19420249,1,0,0
400999,"ENSG00000237753",19955,555,1945,1943,5,514,1,19420249,1,8,0.801441955
401010,"ENSG00000213225",19956,551,4047,4044,1,2734,1,19420249,1,504,9.492426263
401014,"ENSG00000226674",19957,556,5428,5424,94,4750,1,19420249,1,0,0
401022,"ENSG00000224189",19958,553,7852,7851,3,3806,1,19420249,1,0,0
401024,"ENSG00000188738",19959,573,8385,8384,111,21054,1,19420249,1,17,0.041577609
401027,"ENSG00000187944",19960,553,8847,8844,3,1386,1,19420249,1,0,0
401036,"ENSG00000182177",19961,556,10611,10607,6,1401,1,19420249,1,0,0
401039,"ENSG00000227744",19962,560,10706,10701,10,3489,1,19420249,1,0,0
401040,"ENSG00000196758",19963,552,10731,10725,90,3700,1,19420249,1,0,0
401067,"ENSG00000229972",19965,735,18030,18028,93,865,1,19420249,1,1,0.05952907
401081,"ENSG00000241224",19967,733,1348,1346,91,1938,1,19420249,1,0,0
